# re,im (signed integer codes)
30809,-11158
30801,-11182
30792,-11205
30784,-11229
30775,-11252
30766,-11276
30758,-11300
30749,-11323
30740,-11347
30732,-11370
30723,-11394
30714,-11417
30705,-11441
30697,-11465
30688,-11488
30679,-11512
30670,-11535
30661,-11559
30652,-11582
30644,-11606
30635,-11629
30626,-11653
30617,-11676
30608,-11700
30599,-11723
30590,-11747
30581,-11770
30572,-11794
30563,-11817
30554,-11840
30545,-11864
30535,-11887
30526,-11911
30517,-11934
30508,-11958
30499,-11981
30490,-12004
30480,-12028
30471,-12051
30462,-12074
30453,-12098
30443,-12121
30434,-12144
30425,-12168
30415,-12191
30406,-12214
30397,-12238
30387,-12261
30378,-12284
30368,-12308
30359,-12331
30350,-12354
30340,-12378
30331,-12401
30321,-12424
30312,-12447
30302,-12471
30292,-12494
30283,-12517
30273,-12540
30264,-12563
30254,-12587
30244,-12610
30235,-12633
30225,-12656
30215,-12679
30205,-12703
30196,-12726
30186,-12749
30176,-12772
30166,-12795
30156,-12818
30147,-12841
30137,-12865
30127,-12888
30117,-12911
30107,-12934
30097,-12957
30087,-12980
30077,-13003
30067,-13026
30057,-13049
30047,-13072
30037,-13095
30027,-13118
30017,-13141
30007,-13164
29997,-13187
29987,-13210
29977,-13233
29967,-13256
29956,-13279
29946,-13302
29936,-13325
29926,-13348
29915,-13371
29905,-13394
29895,-13417
29885,-13440
29874,-13463
29864,-13486
29854,-13509
29843,-13532
29833,-13555
29822,-13577
29812,-13600
29802,-13623
29791,-13646
29781,-13669
29770,-13692
29760,-13715
29749,-13737
29739,-13760
29728,-13783
29717,-13806
29707,-13829
29696,-13851
29686,-13874
29675,-13897
29664,-13920
29654,-13942
29643,-13965
29632,-13988
29621,-14011
29611,-14033
29600,-14056
29589,-14079
29578,-14101
29567,-14124
29557,-14147
29546,-14169
29535,-14192
29524,-14215
29513,-14237
29502,-14260
29491,-14283
29480,-14305
29469,-14328
29458,-14350
29447,-14373
29436,-14396
29425,-14418
29414,-14441
29403,-14463
29392,-14486
29381,-14508
29370,-14531
29359,-14553
29347,-14576
29336,-14599
29325,-14621
29314,-14643
29302,-14666
29291,-14688
29280,-14711
29269,-14733
29257,-14756
29246,-14778
29235,-14801
29223,-14823
29212,-14846
29201,-14868
29189,-14890
29178,-14913
29166,-14935
29155,-14957
29143,-14980
29132,-15002
29120,-15024
29109,-15047
29097,-15069
29086,-15091
29074,-15114
29062,-15136
29051,-15158
29039,-15181
29028,-15203
29016,-15225
29004,-15247
28993,-15270
28981,-15292
28969,-15314
28957,-15336
28946,-15358
28934,-15381
28922,-15403
28910,-15425
28898,-15447
28886,-15469
28875,-15492
28863,-15514
28851,-15536
28839,-15558
28827,-15580
28815,-15602
28803,-15624
28791,-15646
28779,-15668
28767,-15690
28755,-15713
28743,-15735
28731,-15757
28719,-15779
28707,-15801
28694,-15823
28682,-15845
28670,-15867
28658,-15889
28646,-15911
28634,-15933
28621,-15955
28609,-15977
28597,-15998
28585,-16020
28572,-16042
28560,-16064
28548,-16086
28535,-16108
28523,-16130
28511,-16152
28498,-16174
28486,-16196
28473,-16217
28461,-16239
28448,-16261
28436,-16283
28423,-16305
28411,-16326
28398,-16348
28386,-16370
28373,-16392
28361,-16414
28348,-16435
28335,-16457
28323,-16479
28310,-16500
28297,-16522
28285,-16544
28272,-16566
28259,-16587
28247,-16609
28234,-16631
28221,-16652
28208,-16674
28196,-16695
28183,-16717
28170,-16739
28157,-16760
28144,-16782
28131,-16803
28118,-16825
28106,-16847
28093,-16868
28080,-16890
28067,-16911
28054,-16933
28041,-16954
28028,-16976
28015,-16997
28002,-17019
27989,-17040
27976,-17062
27962,-17083
27949,-17105
27936,-17126
27923,-17147
27910,-17169
27897,-17190
27884,-17212
27870,-17233
27857,-17254
27844,-17276
27831,-17297
27817,-17318
27804,-17340
27791,-17361
27777,-17382
27764,-17404
27751,-17425
27737,-17446
27724,-17468
27711,-17489
27697,-17510
27684,-17531
27670,-17553
27657,-17574
27643,-17595
27630,-17616
27616,-17637
27603,-17659
27589,-17680
27576,-17701
27562,-17722
27548,-17743
27535,-17764
27521,-17785
27507,-17806
27494,-17828
27480,-17849
27466,-17870
27453,-17891
27439,-17912
27425,-17933
27411,-17954
27398,-17975
27384,-17996
27370,-18017
27356,-18038
27342,-18059
27329,-18080
27315,-18101
27301,-18122
27287,-18143
27273,-18164
27259,-18185
27245,-18205
27231,-18226
27217,-18247
27203,-18268
27189,-18289
27175,-18310
27161,-18331
27147,-18351
27133,-18372
27119,-18393
27105,-18414
27091,-18435
27076,-18455
27062,-18476
27048,-18497
27034,-18518
27020,-18538
27005,-18559
26991,-18580
26977,-18601
26963,-18621
26948,-18642
26934,-18663
26920,-18683
26905,-18704
26891,-18724
26877,-18745
26862,-18766
26848,-18786
26833,-18807
26819,-18827
26805,-18848
26790,-18869
26776,-18889
26761,-18910
26747,-18930
26732,-18951
26718,-18971
26703,-18992
26688,-19012
26674,-19033
26659,-19053
26645,-19074
26630,-19094
26615,-19114
26601,-19135
26586,-19155
26571,-19176
26557,-19196
26542,-19216
26527,-19237
26512,-19257
26498,-19277
26483,-19298
26468,-19318
26453,-19338
26438,-19359
26423,-19379
26409,-19399
26394,-19419
26379,-19440
26364,-19460
26349,-19480
26334,-19500
26319,-19520
26304,-19541
26289,-19561
26274,-19581
26259,-19601
26244,-19621
26229,-19641
26214,-19661
26199,-19682
26184,-19702
26169,-19722
26153,-19742
26138,-19762
26123,-19782
26108,-19802
26093,-19822
26077,-19842
26062,-19862
26047,-19882
26032,-19902
26016,-19922
26001,-19942
25986,-19962
25971,-19982
25955,-20002
25940,-20021
25925,-20041
25909,-20061
25894,-20081
25878,-20101
25863,-20121
25847,-20141
25832,-20160
25817,-20180
25801,-20200
25786,-20220
25770,-20240
25755,-20259
25739,-20279
25723,-20299
25708,-20319
25692,-20338
25677,-20358
25661,-20378
25645,-20397
25630,-20417
25614,-20437
25598,-20456
25583,-20476
25567,-20496
25551,-20515
25536,-20535
25520,-20554
25504,-20574
25488,-20593
25472,-20613
25457,-20632
25441,-20652
25425,-20672
25409,-20691
25393,-20710
25377,-20730
25361,-20749
25345,-20769
25330,-20788
25314,-20808
25298,-20827
25282,-20847
25266,-20866
25250,-20885
25234,-20905
25218,-20924
25201,-20943
25185,-20963
25169,-20982
25153,-21001
25137,-21021
25121,-21040
25105,-21059
25089,-21078
25073,-21098
25056,-21117
25040,-21136
25024,-21155
25008,-21174
24991,-21194
24975,-21213
24959,-21232
24943,-21251
24926,-21270
24910,-21289
24894,-21308
24877,-21327
24861,-21347
24845,-21366
24828,-21385
24812,-21404
24795,-21423
24779,-21442
24762,-21461
24746,-21480
24729,-21499
24713,-21518
24696,-21537
24680,-21556
24663,-21574
24647,-21593
24630,-21612
24614,-21631
24597,-21650
24580,-21669
24564,-21688
24547,-21707
24531,-21725
24514,-21744
24497,-21763
24480,-21782
24464,-21801
24447,-21819
24430,-21838
24414,-21857
24397,-21875
24380,-21894
24363,-21913
24346,-21932
24330,-21950
24313,-21969
24296,-21988
24279,-22006
24262,-22025
24245,-22043
24228,-22062
24211,-22081
24194,-22099
24177,-22118
24160,-22136
24144,-22155
24127,-22173
24109,-22192
24092,-22210
24075,-22229
24058,-22247
24041,-22266
24024,-22284
24007,-22302
23990,-22321
23973,-22339
23956,-22358
23939,-22376
23921,-22394
23904,-22413
23887,-22431
23870,-22449
23853,-22468
23835,-22486
23818,-22504
23801,-22522
23784,-22541
23766,-22559
23749,-22577
23732,-22595
23714,-22614
23697,-22632
23680,-22650
23662,-22668
23645,-22686
23627,-22704
23610,-22722
23593,-22741
23575,-22759
23558,-22777
23540,-22795
23523,-22813
23505,-22831
23488,-22849
23470,-22867
23453,-22885
23435,-22903
23417,-22921
23400,-22939
23382,-22957
23365,-22975
23347,-22993
23329,-23010
23312,-23028
23294,-23046
23276,-23064
23259,-23082
23241,-23100
23223,-23118
23205,-23135
23188,-23153
23170,-23171
23152,-23189
23134,-23206
23117,-23224
23099,-23242
23081,-23260
23063,-23277
23045,-23295
23027,-23313
23009,-23330
22992,-23348
22974,-23366
22956,-23383
22938,-23401
22920,-23418
22902,-23436
22884,-23454
22866,-23471
22848,-23489
22830,-23506
22812,-23524
22794,-23541
22776,-23559
22758,-23576
22740,-23594
22721,-23611
22703,-23628
22685,-23646
22667,-23663
22649,-23681
22631,-23698
22613,-23715
22594,-23733
22576,-23750
22558,-23767
22540,-23785
22521,-23802
22503,-23819
22485,-23836
22467,-23854
22448,-23871
22430,-23888
22412,-23905
22393,-23922
22375,-23940
22357,-23957
22338,-23974
22320,-23991
22301,-24008
22283,-24025
22265,-24042
22246,-24059
22228,-24076
22209,-24093
22191,-24110
22172,-24128
22154,-24145
22135,-24161
22117,-24178
22098,-24195
22080,-24212
22061,-24229
22042,-24246
22024,-24263
22005,-24280
21987,-24297
21968,-24314
21949,-24331
21931,-24347
21912,-24364
21893,-24381
21874,-24398
21856,-24415
21837,-24431
21818,-24448
21800,-24465
21781,-24481
21762,-24498
21743,-24515
21724,-24532
21706,-24548
21687,-24565
21668,-24581
21649,-24598
21630,-24615
21611,-24631
21592,-24648
21573,-24664
21555,-24681
21536,-24697
21517,-24714
21498,-24730
21479,-24747
21460,-24763
21441,-24780
21422,-24796
21403,-24813
21384,-24829
21365,-24846
21346,-24862
21326,-24878
21307,-24895
21288,-24911
21269,-24927
21250,-24944
21231,-24960
21212,-24976
21193,-24992
21173,-25009
21154,-25025
21135,-25041
21116,-25057
21097,-25074
21077,-25090
21058,-25106
21039,-25122
21020,-25138
21000,-25154
20981,-25170
20962,-25186
20942,-25202
20923,-25219
20904,-25235
20884,-25251
20865,-25267
20846,-25283
20826,-25299
20807,-25315
20787,-25331
20768,-25346
20748,-25362
20729,-25378
20709,-25394
20690,-25410
20671,-25426
20651,-25442
20631,-25458
20612,-25473
20592,-25489
20573,-25505
20553,-25521
20534,-25537
20514,-25552
20495,-25568
20475,-25584
20455,-25599
20436,-25615
20416,-25631
20396,-25646
20377,-25662
20357,-25678
20337,-25693
20318,-25709
20298,-25724
20278,-25740
20258,-25756
20239,-25771
20219,-25787
20199,-25802
20179,-25818
20159,-25833
20140,-25848
20120,-25864
20100,-25879
20080,-25895
20060,-25910
20040,-25926
20020,-25941
20001,-25956
19981,-25972
19961,-25987
19941,-26002
19921,-26017
19901,-26033
19881,-26048
19861,-26063
19841,-26078
19821,-26094
19801,-26109
19781,-26124
19761,-26139
19741,-26154
19721,-26170
19701,-26185
19681,-26200
19660,-26215
19640,-26230
19620,-26245
19600,-26260
19580,-26275
19560,-26290
19540,-26305
19519,-26320
19499,-26335
19479,-26350
19459,-26365
19439,-26380
19418,-26395
19398,-26410
19378,-26424
19358,-26439
19337,-26454
19317,-26469
19297,-26484
19276,-26499
19256,-26513
19236,-26528
19215,-26543
19195,-26558
19175,-26572
19154,-26587
19134,-26602
19113,-26616
19093,-26631
19073,-26646
19052,-26660
19032,-26675
19011,-26689
18991,-26704
18970,-26719
18950,-26733
18929,-26748
18909,-26762
18888,-26777
18868,-26791
18847,-26806
18826,-26820
18806,-26834
18785,-26849
18765,-26863
18744,-26878
18723,-26892
18703,-26906
18682,-26921
18662,-26935
18641,-26949
18620,-26964
18600,-26978
18579,-26992
18558,-27006
18537,-27021
18517,-27035
18496,-27049
18475,-27063
18454,-27077
18434,-27092
18413,-27106
18392,-27120
18371,-27134
18350,-27148
18330,-27162
18309,-27176
18288,-27190
18267,-27204
18246,-27218
18225,-27232
18204,-27246
18184,-27260
18163,-27274
18142,-27288
18121,-27302
18100,-27316
18079,-27330
18058,-27343
18037,-27357
18016,-27371
17995,-27385
17974,-27399
17953,-27412
17932,-27426
17911,-27440
17890,-27454
17869,-27467
17848,-27481
17827,-27495
17805,-27508
17784,-27522
17763,-27536
17742,-27549
17721,-27563
17700,-27577
17679,-27590
17658,-27604
17636,-27617
17615,-27631
17594,-27644
17573,-27658
17552,-27671
17530,-27685
17509,-27698
17488,-27712
17467,-27725
17445,-27738
17424,-27752
17403,-27765
17381,-27778
17360,-27792
17339,-27805
17317,-27818
17296,-27832
17275,-27845
17253,-27858
17232,-27871
17211,-27885
17189,-27898
17168,-27911
17146,-27924
17125,-27937
17104,-27950
17082,-27963
17061,-27977
17039,-27990
17018,-28003
16996,-28016
16975,-28029
16953,-28042
16932,-28055
16910,-28068
16889,-28081
16867,-28094
16846,-28107
16824,-28119
16802,-28132
16781,-28145
16759,-28158
16738,-28171
16716,-28184
16694,-28197
16673,-28209
16651,-28222
16630,-28235
16608,-28248
16586,-28260
16565,-28273
16543,-28286
16521,-28298
16499,-28311
16478,-28324
16456,-28336
16434,-28349
16413,-28362
16391,-28374
16369,-28387
16347,-28399
16325,-28412
16304,-28424
16282,-28437
16260,-28449
16238,-28462
16216,-28474
16195,-28487
16173,-28499
16151,-28512
16129,-28524
16107,-28536
16085,-28549
16063,-28561
16041,-28573
16019,-28586
15997,-28598
15976,-28610
15954,-28622
15932,-28635
15910,-28647
15888,-28659
15866,-28671
15844,-28683
15822,-28695
15800,-28708
15778,-28720
15756,-28732
15734,-28744
15712,-28756
15689,-28768
15667,-28780
15645,-28792
15623,-28804
15601,-28816
15579,-28828
15557,-28840
15535,-28852
15513,-28864
15491,-28876
15468,-28887
15446,-28899
15424,-28911
15402,-28923
15380,-28935
15357,-28947
15335,-28958
15313,-28970
15291,-28982
15269,-28994
15246,-29005
15224,-29017
15202,-29029
15180,-29040
15157,-29052
15135,-29063
15113,-29075
15090,-29087
15068,-29098
15046,-29110
15023,-29121
15001,-29133
14979,-29144
14956,-29156
14934,-29167
14912,-29179
14889,-29190
14867,-29202
14845,-29213
14822,-29224
14800,-29236
14777,-29247
14755,-29258
14732,-29270
14710,-29281
14687,-29292
14665,-29303
14642,-29315
14620,-29326
14598,-29337
14575,-29348
14552,-29360
14530,-29371
14507,-29382
14485,-29393
14462,-29404
14440,-29415
14417,-29426
14395,-29437
14372,-29448
14349,-29459
14327,-29470
14304,-29481
14282,-29492
14259,-29503
14236,-29514
14214,-29525
14191,-29536
14168,-29547
14146,-29558
14123,-29568
14100,-29579
14078,-29590
14055,-29601
14032,-29612
14010,-29622
13987,-29633
13964,-29644
13941,-29655
13919,-29665
13896,-29676
13873,-29687
13850,-29697
13828,-29708
13805,-29718
13782,-29729
13759,-29740
13736,-29750
13714,-29761
13691,-29771
13668,-29782
13645,-29792
13622,-29803
13599,-29813
13576,-29823
13554,-29834
13531,-29844
13508,-29855
13485,-29865
13462,-29875
13439,-29886
13416,-29896
13393,-29906
13370,-29916
13347,-29927
13324,-29937
13301,-29947
13278,-29957
13255,-29968
13232,-29978
13209,-29988
13186,-29998
13163,-30008
13140,-30018
13117,-30028
13094,-30038
13071,-30048
13048,-30058
13025,-30068
13002,-30078
12979,-30088
12956,-30098
12933,-30108
12910,-30118
12887,-30128
12864,-30138
12840,-30148
12817,-30157
12794,-30167
12771,-30177
12748,-30187
12725,-30197
12702,-30206
12678,-30216
12655,-30226
12632,-30236
12609,-30245
12586,-30255
12562,-30265
12539,-30274
12516,-30284
12493,-30293
12470,-30303
12446,-30313
12423,-30322
12400,-30332
12377,-30341
12353,-30351
12330,-30360
12307,-30369
12283,-30379
12260,-30388
12237,-30398
12213,-30407
12190,-30416
12167,-30426
12143,-30435
12120,-30444
12097,-30454
12073,-30463
12050,-30472
12027,-30481
12003,-30491
11980,-30500
11957,-30509
11933,-30518
11910,-30527
11886,-30536
11863,-30546
11839,-30555
11816,-30564
11793,-30573
11769,-30582
11746,-30591
11722,-30600
11699,-30609
11675,-30618
11652,-30627
11628,-30636
11605,-30645
11581,-30653
11558,-30662
11534,-30671
11511,-30680
11487,-30689
11464,-30698
11440,-30706
11416,-30715
11393,-30724
11369,-30733
11346,-30741
11322,-30750
11299,-30759
11275,-30767
11251,-30776
11228,-30785
11204,-30793
11181,-30802
11157,-30810
11133,-30819
11110,-30828
11086,-30836
11062,-30845
11039,-30853
11015,-30861
10991,-30870
10968,-30878
10944,-30887
10920,-30895
10897,-30903
10873,-30912
10849,-30920
10825,-30928
10802,-30937
10778,-30945
10754,-30953
10731,-30962
10707,-30970
10683,-30978
10659,-30986
10635,-30994
10612,-31002
10588,-31011
10564,-31019
10540,-31027
10517,-31035
10493,-31043
10469,-31051
10445,-31059
10421,-31067
10397,-31075
10374,-31083
10350,-31091
10326,-31099
10302,-31107
10278,-31115
10254,-31123
10230,-31130
10207,-31138
10183,-31146
10159,-31154
10135,-31162
10111,-31169
10087,-31177
10063,-31185
10039,-31193
10015,-31200
9991,-31208
9967,-31216
9944,-31223
9920,-31231
9896,-31238
9872,-31246
9848,-31254
9824,-31261
9800,-31269
9776,-31276
9752,-31284
9728,-31291
9704,-31299
9680,-31306
9656,-31313
9632,-31321
9608,-31328
9584,-31336
9560,-31343
9536,-31350
9512,-31358
9487,-31365
9463,-31372
9439,-31379
9415,-31387
9391,-31394
9367,-31401
9343,-31408
9319,-31415
9295,-31422
9271,-31430
9247,-31437
9223,-31444
9198,-31451
9174,-31458
9150,-31465
9126,-31472
9102,-31479
9078,-31486
9054,-31493
9029,-31500
9005,-31507
8981,-31514
8957,-31520
8933,-31527
8909,-31534
8884,-31541
8860,-31548
8836,-31555
8812,-31561
8788,-31568
8763,-31575
8739,-31582
8715,-31588
8691,-31595
8666,-31602
8642,-31608
8618,-31615
8594,-31621
8569,-31628
8545,-31635
8521,-31641
8497,-31648
8472,-31654
8448,-31661
8424,-31667
8400,-31674
8375,-31680
8351,-31686
8327,-31693
8302,-31699
8278,-31706
8254,-31712
8229,-31718
8205,-31724
8181,-31731
8156,-31737
8132,-31743
8108,-31750
8083,-31756
8059,-31762
8035,-31768
8010,-31774
7986,-31780
7961,-31786
7937,-31793
7913,-31799
7888,-31805
7864,-31811
7840,-31817
7815,-31823
7791,-31829
7766,-31835
7742,-31841
7717,-31847
7693,-31853
7669,-31858
7644,-31864
7620,-31870
7595,-31876
7571,-31882
7546,-31888
7522,-31893
7497,-31899
7473,-31905
7448,-31911
7424,-31916
7400,-31922
7375,-31928
7351,-31933
7326,-31939
7302,-31945
7277,-31950
7253,-31956
7228,-31961
7204,-31967
7179,-31972
7154,-31978
7130,-31983
7105,-31989
7081,-31994
7056,-32000
7032,-32005
7007,-32010
6983,-32016
6958,-32021
6934,-32026
6909,-32032
6884,-32037
6860,-32042
6835,-32048
6811,-32053
6786,-32058
6762,-32063
6737,-32068
6712,-32074
6688,-32079
6663,-32084
6639,-32089
6614,-32094
6589,-32099
6565,-32104
6540,-32109
6515,-32114
6491,-32119
6466,-32124
6442,-32129
6417,-32134
6392,-32139
6368,-32144
6343,-32149
6318,-32153
6294,-32158
6269,-32163
6244,-32168
6220,-32173
6195,-32177
6170,-32182
6146,-32187
6121,-32192
6096,-32196
6071,-32201
6047,-32206
6022,-32210
5997,-32215
5973,-32219
5948,-32224
5923,-32229
5898,-32233
5874,-32238
5849,-32242
5824,-32247
5800,-32251
5775,-32256
5750,-32260
5725,-32264
5701,-32269
5676,-32273
5651,-32277
5626,-32282
5602,-32286
5577,-32290
5552,-32295
5527,-32299
5503,-32303
5478,-32307
5453,-32312
5428,-32316
5403,-32320
5379,-32324
5354,-32328
5329,-32332
5304,-32336
5279,-32340
5255,-32344
5230,-32348
5205,-32352
5180,-32356
5155,-32360
5131,-32364
5106,-32368
5081,-32372
5056,-32376
5031,-32380
5006,-32384
4982,-32388
4957,-32391
4932,-32395
4907,-32399
4882,-32403
4857,-32406
4832,-32410
4808,-32414
4783,-32418
4758,-32421
4733,-32425
4708,-32428
4683,-32432
4658,-32436
4633,-32439
4609,-32443
4584,-32446
4559,-32450
4534,-32453
4509,-32457
4484,-32460
4459,-32464
4434,-32467
4409,-32470
4385,-32474
4360,-32477
4335,-32480
4310,-32484
4285,-32487
4260,-32490
4235,-32494
4210,-32497
4185,-32500
4160,-32503
4135,-32506
4110,-32510
4085,-32513
4061,-32516
4036,-32519
4011,-32522
3986,-32525
3961,-32528
3936,-32531
3911,-32534
3886,-32537
3861,-32540
3836,-32543
3811,-32546
3786,-32549
3761,-32552
3736,-32555
3711,-32558
3686,-32560
3661,-32563
3636,-32566
3611,-32569
3586,-32572
3561,-32574
3536,-32577
3511,-32580
3486,-32582
3461,-32585
3436,-32588
3411,-32590
3386,-32593
3361,-32596
3336,-32598
3311,-32601
3286,-32603
3261,-32606
3236,-32608
3211,-32611
3186,-32613
3161,-32616
3136,-32618
3111,-32620
3086,-32623
3061,-32625
3036,-32627
3011,-32630
2986,-32632
2961,-32634
2936,-32637
2911,-32639
2886,-32641
2861,-32643
2836,-32646
2811,-32648
2786,-32650
2761,-32652
2736,-32654
2711,-32656
2686,-32658
2661,-32660
2636,-32662
2611,-32664
2585,-32666
2560,-32668
2535,-32670
2510,-32672
2485,-32674
2460,-32676
2435,-32678
2410,-32680
2385,-32682
2360,-32683
2335,-32685
2310,-32687
2285,-32689
2260,-32690
2235,-32692
2210,-32694
2184,-32696
2159,-32697
2134,-32699
2109,-32701
2084,-32702
2059,-32704
2034,-32705
2009,-32707
1984,-32708
1959,-32710
1934,-32711
1909,-32713
1883,-32714
1858,-32716
1833,-32717
1808,-32719
1783,-32720
1758,-32721
1733,-32723
1708,-32724
1683,-32725
1658,-32727
1632,-32728
1607,-32729
1582,-32730
1557,-32731
1532,-32733
1507,-32734
1482,-32735
1457,-32736
1432,-32737
1407,-32738
1381,-32739
1356,-32740
1331,-32741
1306,-32742
1281,-32743
1256,-32744
1231,-32745
1206,-32746
1180,-32747
